Condition_Year_Make_Model,Price,Dealer_Make,Dealer,Vin,Stock
pre-owned 2023 hyundai palisade sel,"$30,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mitsubishi outlander sel,"$30,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 kia telluride ex,"$30,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 volkswagen atlas 3.6l v6 se w/technology,"$30,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet traverse lt,"$30,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 mini hardtop 2 door john cooper works,"$30,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota camry xse,"$30,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 ford f-150 xlt,"$30,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi q3 s line premium,"$33,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 volkswagen atlas 3.6l v6 se w/technology,"$31,128","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 nissan pathfinder rock creek,"$31,197","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tacoma 4wd sr5,"$31,198","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 honda cr-v ex-l,"$31,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue s,"$31,320","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue s,"$31,320","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 lincoln aviator reserve,"$31,395","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 mercedes-benz gle 350,"$31,395","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 lincoln aviator reserve,"$31,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 mercedes-benz amg® c 43,"$31,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford f-150 lariat,"$31,552","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet silverado 1500 custom trail boss,"$31,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen golf gti 380 s,"$35,331","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 mercedes-benz glc 300,"$31,689","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 honda pilot special edition,"$31,691","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$31,777","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 alfa romeo giulia ti,"$31,795","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 toyota tundra sr5,"$31,799","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa cruz night,"$36,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 land rover range rover sport hse dynamic,"$31,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2016 toyota tundra,"$31,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 ford ranger xl,"$31,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 bmw x7 xdrive40i,"$31,942","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 cadillac ct5 premium luxury,"$31,952","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mazda cx-5 2.5 s premium plus package,"$31,953","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 honda cr-v hybrid sport,"$31,969","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 toyota highlander limited,"$31,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2011 ford super duty f-250 srw lariat,"$31,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 bmw x5 sdrive40i,"$31,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota camry xse,"$31,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma 2wd,"$31,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford f-150 xlt,"$31,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 mazda cx-9 carbon edition,"$32,012","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota 4runner sr5,"$32,097","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan altima sv,"$32,170","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan altima sv,"$32,170","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 audi sq5 premium,"$32,201","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi a4 s line premium plus,"$38,250","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2017 ford super duty f-250 srw xlt,"$32,329","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan altima sv,"$32,335","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen tiguan se r-line black,"$32,429","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 mercedes glc 300,"$32,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet colorado 4wd zr2,"$32,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 ford mustang ecoboost premium,"$32,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota rav4 adventure,"$32,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota rav4 xle,"$32,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan altima sv,"$32,640","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue s,"$32,750","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota sienna xle,"$32,876","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 nissan pathfinder sv,"$35,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 custom,"$32,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 chevrolet colorado 4wd zr2,"$32,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 mazda cx-5 2.5 s preferred package,"$32,951","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 toyota highlander hybrid hybrid xle,"$34,966","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi a4 s line premium plus,"$32,973","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota camry trd v6,"$32,975","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 toyota 4runner trd off road premium,"$32,980","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 kia telluride lx,"$32,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 mercedes-benz glc 300,"$32,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 audi q5 s line premium plus,"$32,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 acura integra w/a-spec technology package,"$32,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mazda cx-30 2.5 turbo premium package,"$32,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 honda accord hybrid touring,"$32,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 porsche macan base,"$39,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 toyota 4runner sr5 premium,"$32,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford ranger xlt,"$32,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota rav4 adventure,"$32,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 mazda cx-5 2.5 s carbon edition,"$32,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 bmw 3 series m340i,"$32,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 nissan frontier sv,"$33,106","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue s,"$33,145","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$33,240","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan altima sv,"$33,265","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford f-150 xl,"$33,301","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 ltd lt,"$39,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma,"$33,424","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford explorer timberline,"$33,475","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford explorer xlt,"$33,487","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 toyota tacoma 4wd trd off road,"$33,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 gmc sierra 1500 slt,"$33,502","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota gr86 trueno edition,"$33,525","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2010 chevrolet corvette z16 grand sport w/3lt,"$33,588","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 lexus is is 300,"$33,590","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 nissan armada sl,"$33,625","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota camry xse,"$33,645","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$33,655","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma sr5,"$33,696","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 land rover range rover evoque se,"$33,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volvo xc40 core bright theme,"$33,877","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi a4 s line prestige,"$33,896","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 ford f-150 xlt,"$33,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota highlander l,"$33,909","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 infiniti qx50 luxe,"$33,919","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet silverado 1500 custom,"$33,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota rav4 xle premium,"$33,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 honda cr-v hybrid sport touring,"$33,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford explorer st,"$33,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota crown xle,"$33,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 toyota highlander hybrid xle,"$33,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mazda3 hatchback 2.5 turbo premium plus,"$34,039","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$34,080","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 land rover range rover sport hse silver edition,"$34,158","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford explorer xlt,"$36,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 acura tlx a-spec package,"$34,293","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota highlander l,"$34,296","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota camry hybrid xse,"$34,399","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 ford mustang ecoboost premium,"$34,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 mercedes glb 250,"$34,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa fe xrt,"$34,575","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi a5 sportback premium,"$34,576","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$44,825","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 acura tlx a-spec package,"$34,663","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 hyundai palisade sel,"$34,723","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen golf gti 380 autobahn,"$34,751","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 kia telluride ex,"$34,875","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 ltd lt,"$34,876","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota tacoma 4wd sr,"$34,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 porsche macan s,"$34,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2015 mercedes sl 550,"$34,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 mercedes-benz eqb 350,"$34,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford bronco big bend,"$34,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 nissan armada sl,"$34,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 bmw x5 sdrive40i,"$34,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$35,065","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$35,295","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota crown limited,"$35,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota highlander le,"$35,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2018 gmc yukon slt,"$35,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 acura tlx a-spec package,"$35,600","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$35,645","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$35,665","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 toyota tacoma 4wd sr5,"$35,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 chevrolet silverado 1500 ltz,"$35,770","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai tucson hybrid limited,"$35,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota rav4 hybrid se,"$35,895","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 kia stinger gt2,"$35,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 lincoln corsair premiere,"$35,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 nissan frontier pro-4x,"$35,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet silverado 1500 custom,"$35,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$35,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet camaro lt1,"$35,950","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 infiniti q50 luxe,"$35,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 audi q7 premium plus,"$35,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 lexus rx rx 350,"$35,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 genesis g70 3.3t,"$35,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volvo s60 ultimate dark theme,"$35,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota crown,"$35,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota rav4 xle premium,"$35,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 bmw 7 series 740i xdrive,"$35,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$36,055","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$36,055","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$36,055","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma sr,"$36,057","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$36,115","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan frontier sv,"$36,115","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 land rover range rover evoque r-dynamic s,"$36,148","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 honda odyssey elite,"$36,385","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 volkswagen atlas 3.6l v6 sel premium r-line,"$36,404","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota highlander xle,"$36,425","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota rav4 xle premium,"$36,444","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 ford super duty f-250 srw xl,"$36,496","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 honda cr-v hybrid sport-l,"$36,535","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 toyota tacoma sr,"$36,547","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$36,579","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tundra 2wd sr5,"$36,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma 4wd sr5,"$36,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota tacoma trd off-road,"$36,699","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$46,450","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa fe calligraphy,"$36,786","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford expedition xlt,"$36,795","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota crown limited,"$36,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota tacoma 4wd trd sport,"$36,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 ford f-150 lariat,"$36,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 chevrolet colorado 4wd z71,"$36,975","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 genesis g90 5.0l ultimate,"$36,984","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi q5 s line premium plus,"$36,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford ranger lariat,"$36,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 maserati levante gt,"$36,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 porsche cayenne base,"$36,996","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota highlander l,"$37,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma 4wd,"$37,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota sienna xle,"$46,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 toyota camry xse,"$37,448","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 lincoln aviator standard,"$37,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 lexus rx rx 450h f sport handling,"$37,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$37,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 toyota 4runner trd off road premium,"$37,587","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota 4runner sr5,"$37,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 nissan frontier pro-4x,"$37,606","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mazda cx-90 phev preferred,"$37,689","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 nissan pathfinder sl,"$37,773","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 subaru ascent limited,"$37,795","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota 4runner sr5,"$37,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota 4runner sr5,"$37,799","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$37,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue rock creek,"$37,925","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 volkswagen golf gti autobahn,"$42,756","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi a5 sportback s line premium plus,"$37,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 audi a5 sportback s line premium plus,"$37,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 ford expedition max limited,"$37,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota highlander l,"$37,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma 4wd,"$37,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 honda odyssey sport,"$38,118","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota tacoma 4wd trd off road,"$38,199","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 nissan leaf sv plus,"$38,215","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford f-150 xlt,"$38,289","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue sv,"$38,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2025 nissan rogue rock creek,"$38,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 nissan leaf sv plus,"$38,330","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2025 honda passport ex-l,"$38,358","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 nissan altima 2.0 sr,"$38,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 nissan altima 2.0 sr,"$38,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 kia telluride sx x-pro,"$38,686","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 hyundai santa fe limited,"$38,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 infiniti qx50 sensory,"$38,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
new 2024 nissan altima 2.0 sr,"$38,940","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford expedition max xlt,"$38,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz cla 250,"$38,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 toyota 4runner sr5prem,"$38,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 chevrolet silverado 1500 ltd lt,"$38,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2024 mercedes-benz gla 250,"$38,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 chevrolet silverado 1500 custom trail boss,"$38,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 ford explorer xlt,"$38,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 ford bronco big bend,"$38,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2020 toyota 4runner venture,"$38,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 mercedes-benz glb 250,"$38,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2021 toyota tundra 4wd sr5,"$38,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2023 toyota highlander l,"$38,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2019 toyota tacoma trd off-road,"$44,734","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 jeep wagoneer seriesii,"$39,219","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
pre-owned 2022 gmc yukon xl sle,"$39,246","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,
