Price,Dealer_Make,Dealer,Vin,Stock,CPOV,Condition,Year,Make,Model,Trim
"$36,579","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,F-150,xlt
"$36,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,Tundra,2wd sr5
"$36,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Tacoma,4wd sr5
"$36,699","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,Tacoma,trd off-road
"$46,450","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,F-150,xlt
"$36,786","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Santa fe,calligraphy
"$36,795","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Expedition,xlt
"$36,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Crown,limited
"$36,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Toyota,Tacoma,4wd trd sport
"$36,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Ford,F-150,lariat
"$36,975","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Colorado,4wd z71
"$36,984","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,GENESIS,G90,5.0l ultimate
"$36,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Audi,Q5,s line premium plus
"$36,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Ranger,lariat
"$36,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Maserati,Levante,gt
"$36,996","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Porsche,Cayenne,base
"$37,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Highlander,l
"$37,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Tacoma,4wd
"$46,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Sienna,xle
"$37,448","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Toyota,Camry,xse
"$37,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Lincoln,Aviator,standard
"$37,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Lexus,RX,rx 450h f sport handling
"$37,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Rogue,sv
"$37,587","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Toyota,4runner,trd off road premium
"$37,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,4runner,sr5
"$37,606","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Nissan,Frontier,pro-4x
"$37,689","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mazda,CX-90,phev preferred
"$37,773","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Nissan,Pathfinder,sl
"$37,795","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Subaru,Ascent,limited
"$37,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,4runner,sr5
"$37,799","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,4runner,sr5
"$37,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,F-150,xlt
"$37,925","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Rogue,rock creek
"$42,756","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Volkswagen,Golf,gti autobahn
"$37,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Audi,A5,sportback s line premium plus
"$37,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Audi,A5,sportback s line premium plus
"$37,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Ford,Expedition,max limited
"$37,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Highlander,l
"$37,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Tacoma,4wd
"$38,118","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Honda,Odyssey,sport
"$38,199","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Tacoma,4wd trd off road
"$38,215","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Nissan,Leaf,sv plus
"$38,289","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,F-150,xlt
"$38,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Rogue,sv
"$38,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Rogue,rock creek
"$38,330","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Nissan,Leaf,sv plus
"$38,358","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Honda,Passport,ex-l
"$38,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Nissan,Altima,2.0 sr
"$38,515","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Nissan,Altima,2.0 sr
"$38,686","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,KIA,Telluride,sx x-pro
"$38,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Santa fe,limited
"$38,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Infiniti,QX50,sensory
"$38,940","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,Nissan,Altima,2.0 sr
"$38,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Expedition,max xlt
"$38,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,CLA,250
"$38,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,4runner,sr5prem
"$38,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Silverado,1500 ltd lt
"$38,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,GLA,250
"$38,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Chevrolet,Silverado,1500 custom trail boss
"$38,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Explorer,xlt
"$38,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Bronco,big bend
"$38,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Toyota,4runner,venture
"$38,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Mercedes-benz,GLB,250
"$38,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Toyota,Tundra,4wd sr5
"$38,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Highlander,l
"$44,734","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Toyota,Tacoma,trd off-road
"$39,219","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Jeep,Wagoneer,seriesii
"$39,246","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,GMC,Yukon,xl sle
"$39,259","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,GLA,250
"$39,290","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$39,298","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,4runner,sr5
"$39,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Expedition,limited
"$39,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Ford,Expedition,max limited
"$39,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,F-150,xlt
"$39,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Camaro,1ss
"$39,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$39,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$39,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$39,786","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Chevrolet,Silverado,3500hd lt
"$39,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Toyota,Tundra,4wd sr5
"$39,874","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Mercedes-benz,GLE,350
"$39,923","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,Tacoma,trd sport
"$39,925","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$45,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Colorado,4wd z71
"$39,980","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Audi,S5,sportback premium plus
"$39,981","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mazda,CX-50,2.5 turbo premium plus package
"$39,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Sienna,xle
"$39,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Expedition,max limited
"$39,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Bronco,black diamond
"$39,989","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Toyota,Tacoma,trd sport
"$39,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,GENESIS,G80,2.5t
"$39,994","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,CLA,250
"$39,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,GR,corolla circuit edition
"$39,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Santa fe,calligraphy
"$39,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Colorado,4wd z71
"$40,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Toyota,Crown,xle
"$40,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Traverse,premier
"$40,221","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Audi,A6,premium plus
"$40,275","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$40,300","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Infiniti,QX80,sensory
"$40,413","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Audi,A6,premium plus
"$40,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Bronco,big bend
"$40,688","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Audi,Q8,prestige
"$40,735","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$40,735","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$40,990","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Hyundai,Palisade,calligraphy
"$40,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,F-150,xlt
"$40,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,F-150,xlt
"$40,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Audi,Q5,premium plus
"$41,160","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$41,194","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Chevrolet,Corvette,stingray
"$41,398","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2018,GMC,Sierra,2500hd denali
"$41,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Palisade,limited
"$41,499","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Infiniti,QX60,luxe
"$41,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Chevrolet,Blazer,rs
"$41,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Chevrolet,Blazer,rs
"$41,516","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Audi,Q5,s line premium plus
"$46,720","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Volkswagen,Atlas,2.0t se w/technology
"$41,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Silverado,1500 custom
"$41,729","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Santa fe,hybrid calligraphy
"$41,823","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Ford,Bronco,outer banks
"$41,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Suburban,lt
"$41,895","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Toyota,Tacoma,sr5
"$41,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Camaro,1ss
"$41,967","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,GENESIS,G70,2.5t
"$41,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Palisade,calligraphy
"$41,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Tacoma,4wd trail edition
"$42,000","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Ford,F-150,platinum
"$42,126","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Land rover,Range rover,velar r-dynamic s
"$42,200","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Toyota,Tacoma,4wd trd off-road
"$42,257","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Jaguar,E-pace,r-dynamic se
"$42,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Silverado,1500 lt
"$42,495","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,Tacoma,trd off-road
"$42,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Palisade,sel
"$42,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Toyota,Rav4,hybrid hybrid xse
"$42,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Bronco,black diamond
"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Mercedes-benz,GLC,300
"$42,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Bronco,outer banks
"$42,598","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,Tacoma,4wd limited
"$42,650","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Silverado,1500 lt
"$42,700","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Toyota,4runner,limited
"$42,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Murano,sv
"$42,715","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Murano,sv
"$42,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Sienna,xle
"$42,887","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2019,Mercedes-benz,S,450
"$42,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,KIA,Telluride,sx
"$42,986","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Volkswagen,Atlas,2.0t peak edition sel
"$42,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Volvo,XC90,t6 inscription
"$42,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,C,300
"$42,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2016,Chevrolet,Corvette,stingray
"$42,991","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Maserati,Grecale,gt
"$42,995","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Toyota,4runner,limited
"$42,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Volvo,XC90,ultimate
"$42,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,BMW,2,series m240i xdrive
"$42,999","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Infiniti,QX80,premium select
"$43,100","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Tahoe,lt
"$43,105","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mazda,CX-90,phev premium
"$53,078","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Land rover,Discovery,sport core s
"$43,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mercedes-benz,GLA,250
"$43,695","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Infiniti,QX80,premium select
"$43,747","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Tahoe,lt
"$43,770","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Frontier,sv
"$43,797","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Land rover,Range rover,
"$43,882","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,GENESIS,GV80,2.5t
"$43,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,C,300
"$43,888","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,C,300
"$43,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Palisade,calligraphy
"$43,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,KIA,Telluride,sx prestige x-pro
"$43,965","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Toyota,Tundra,2wd sr5
"$43,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,GLA,250
"$43,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mercedes-benz,GLA,250
"$43,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mercedes-benz,GLA,250
"$43,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Nissan,Z,performance
"$43,988","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Nissan,Pathfinder,platinum
"$43,997","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Volvo,XC90,recharge plug-in hybrid inscription
"$44,245","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Murano,sv
"$44,277","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Ford,F-150,lariat
"$44,299","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Toyota,Tundra,sr5
"$56,460","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tradesman
"$45,220","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Honda,Pilot,touring
"$44,388","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Silverado,1500 ltd rst
"$57,820","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Infiniti,QX60,luxe
"$44,466","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2020,Chevrolet,Silverado,2500hd ltz
"$44,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mercedes-benz,GLA,250
"$44,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Mercedes-benz,C,300
"$44,500","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Silverado,1500 ltz
"$44,798","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2021,Toyota,Highlander,hybrid platinum
"$44,800","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Toyota,4runner,limited
"$44,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,GMC,Sierra,1500 slt
"$44,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Expedition,max limited
"$44,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Transit,passenger wagon xlt
"$44,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Palisade,calligraphy
"$44,998","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Toyota,Grand highlander,xle
"$45,030","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,Nissan,Rogue,platinum
"$52,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tradesman
"$45,231","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Nissan,Pathfinder,platinum
"$59,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$59,725","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$45,400","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Acura,MDX,a-spec
"$52,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tradesman
"$45,485","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,GMC,Sierra,1500 slt
"$45,488","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mercedes-benz,GLB,250
"$45,498","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Hyundai,Palisade,limited
"$61,855","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$60,655","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2024,RAM,1500,big horn
"$45,863","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,BMW,8,series m850i xdrive
"$52,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tradesman
"$52,560","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,tradesman
"$45,900","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Ford,Mustang,gt premium
"$55,971","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2023,Chevrolet,Tahoe,lt
"$45,981","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2022,Chevrolet,Tahoe,lt
"$62,375","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,New,2025,RAM,1500,big horn
"$51,006","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2024,Volkswagen,Atlas,cross sport 2.0t sel
"$45,987","['Chrysler', 'Dodge', 'Jeep', 'RAM']",4,,,0,Pre-Owned,2025,Mercedes-benz,GLA,250
